date,sector,sentiment,sentiment_smoothed,sentiment_lagged,n_tickers,n_headlines
2020-11-18,Consumer,0.14882777777777778,0.24016116878956284,0.22847461323400733,3,19
2020-11-19,Consumer,-0.02505666666666666,0.20035329865969276,0.24016116878956284,5,16
2020-11-20,Consumer,0.11511711309523809,0.16105945419799503,0.20035329865969276,4,26
2020-11-23,Consumer,0.19003389010989008,0.15958438777552858,0.16105945419799503,5,37
2020-11-24,Consumer,0.033846875,0.09255379786324788,0.15958438777552858,4,15
2020-11-25,Consumer,0.19735833333333333,0.10225990897435899,0.09255379786324788,4,15
2020-11-27,Consumer,0.090388,0.12534884230769233,0.10225990897435899,5,32
2020-11-30,Consumer,0.14321,0.1309674196886447,0.12534884230769233,4,16
2020-12-01,Consumer,0.24098333333333333,0.14115730833333334,0.1309674196886447,3,8
2020-12-02,Consumer,0.030635777777777772,0.14051508888888892,0.14115730833333334,5,26
2020-12-03,Consumer,0.1290675,0.12685692222222222,0.14051508888888892,4,26
2020-12-04,Consumer,0.1562125,0.14002182222222226,0.12685692222222222,4,10
2020-12-07,Consumer,0.09845142857142856,0.13107010793650795,0.14002182222222226,5,39
2020-12-08,Consumer,0.08129777777777777,0.09913299682539685,0.13107010793650795,5,22
2020-12-09,Consumer,0.00034530303030301664,0.0930749018759019,0.09913299682539685,4,21
2020-12-10,Consumer,0.22931968253968255,0.1131253383838384,0.0930749018759019,5,23
2020-12-11,Consumer,0.17314336842105266,0.11651151206804893,0.1131253383838384,5,29
2020-12-14,Consumer,0.062132999999999994,0.10924782635376322,0.11651151206804893,5,35
2020-12-15,Consumer,0.2012185714285714,0.13323198508392195,0.10924782635376322,5,20
2020-12-16,Consumer,0.27887399999999996,0.18893772447786134,0.13323198508392195,5,17
2020-12-17,Consumer,0.332708,0.20961538796992482,0.18893772447786134,5,16
2020-12-18,Consumer,0.302198,0.2354263142857143,0.20961538796992482,5,26
2020-12-21,Consumer,0.14847219913419912,0.25269415411255414,0.2354263142857143,5,60
2020-12-22,Consumer,0.122888,0.23702803982683984,0.25269415411255414,5,16
2020-12-23,Consumer,0.14273183333333334,0.20979960649350654,0.23702803982683984,5,22
2020-12-24,Consumer,0.2675996428571429,0.1967779350649351,0.20979960649350654,4,21
2020-12-28,Consumer,0.286489,0.1936361350649351,0.1967779350649351,5,26
2020-12-29,Consumer,0.16181177777777778,0.19630405079365082,0.1936361350649351,5,22
2020-12-30,Consumer,0.4708625,0.2658989507936508,0.19630405079365082,4,10
2020-12-31,Consumer,0.35598,0.30854858412698416,0.2658989507936508,5,21
2021-01-04,Consumer,0.09655333333333334,0.27433932222222224,0.30854858412698416,5,27
2021-01-05,Consumer,0.09015666666666668,0.2350728555555556,0.27433932222222224,5,18
2021-01-06,Consumer,0.08842333333333334,0.22039516666666673,0.2350728555555556,5,16
2021-01-07,Consumer,0.131316,0.1524858666666667,0.22039516666666673,5,19
2021-01-08,Consumer,0.23236400000000001,0.1277626666666667,0.1524858666666667,5,15
2021-01-11,Consumer,0.22247619047619044,0.15294723809523808,0.1277626666666667,5,15
2021-01-12,Consumer,0.14030083333333335,0.16297607142857146,0.15294723809523808,5,20
2021-01-13,Consumer,0.16114749999999997,0.17752090476190477,0.16297607142857146,4,15
2021-01-14,Consumer,0.12262000000000002,0.17578170476190477,0.17752090476190477,5,17
2021-01-15,Consumer,0.14686166666666667,0.1586812380952381,0.17578170476190477,5,21
2021-01-19,Consumer,0.09258757575757576,0.13270351515151518,0.1586812380952381,5,58
2021-01-20,Consumer,-0.07928500000000001,0.0887863484848485,0.13270351515151518,4,17
2021-01-21,Consumer,0.033244375,0.06320572348484851,0.0887863484848485,4,17
2021-01-22,Consumer,0.044512499999999997,0.047584223484848504,0.06320572348484851,4,19
2021-01-25,Consumer,0.05380083333333334,0.02897205681818184,0.047584223484848504,5,25
2021-01-26,Consumer,0.16621638888888887,0.043697819444444466,0.02897205681818184,5,26
2021-01-27,Consumer,-0.00047321428571428514,0.05946017658730161,0.043697819444444466,5,22
2021-01-28,Consumer,0.15638342857142856,0.08408798730158731,0.05946017658730161,5,23
2021-01-29,Consumer,0.17727083333333332,0.11063965396825397,0.08408798730158731,4,17
2021-02-01,Consumer,0.10389083333333334,0.12065765396825398,0.11063965396825397,5,20
2021-02-02,Consumer,0.19279333333333332,0.1259730428571429,0.12065765396825398,5,14
2021-02-03,Consumer,0.011138888888888901,0.1282954634920635,0.1259730428571429,4,19
2021-02-04,Consumer,0.23951933333333333,0.14492264444444447,0.1282954634920635,5,16
2021-02-05,Consumer,-0.20700833333333332,0.06806681111111115,0.14492264444444447,5,14
2021-02-08,Consumer,0.1351168095238095,0.07431200634920636,0.06806681111111115,5,38
2021-02-09,Consumer,0.05041428571428571,0.045836196825396844,0.07431200634920636,5,19
2021-02-10,Consumer,0.23564791666666668,0.09073800238095239,0.045836196825396844,4,23
2021-02-11,Consumer,0.10139555555555557,0.06311324682539685,0.09073800238095239,5,30
2021-02-12,Consumer,0.037369,0.11198871349206352,0.06311324682539685,5,26
2021-02-16,Consumer,0.07175223809523809,0.09931579920634923,0.11198871349206352,5,39
2021-02-17,Consumer,0.10958166666666666,0.11114927539682543,0.09931579920634923,5,18
2021-02-18,Consumer,0.2700664761904762,0.11803298730158733,0.11114927539682543,5,31
2021-02-19,Consumer,0.20568333333333333,0.1388905428571429,0.11803298730158733,3,10
2021-02-22,Consumer,0.08838750000000001,0.14909424285714287,0.1388905428571429,4,20
2021-02-23,Consumer,0.13019107142857145,0.16078200952380955,0.14909424285714287,4,14
2021-02-24,Consumer,0.047046875,0.1482750511904762,0.16078200952380955,4,11
2021-02-25,Consumer,0.15974738095238097,0.12621123214285718,0.1482750511904762,5,25
2021-02-26,Consumer,0.17379050000000001,0.11983266547619051,0.12621123214285718,5,18
2021-03-01,Consumer,0.21162291666666666,0.14447974880952386,0.11983266547619051,4,17
2021-03-02,Consumer,0.0463125,0.12770403452380955,0.14447974880952386,4,10
2021-03-03,Consumer,0.03923428571428571,0.1261415166666667,0.12770403452380955,5,25
2021-03-04,Consumer,-0.13086676136363637,0.06801868820346321,0.1261415166666667,4,22
2021-03-05,Consumer,0.23755416666666665,0.08077142153679655,0.06801868820346321,3,17
2021-03-08,Consumer,0.12477222222222223,0.06340128264790766,0.08077142153679655,4,23
2021-03-09,Consumer,0.11777333333333334,0.07769344931457434,0.06340128264790766,4,23
2021-03-10,Consumer,0.16599948051948055,0.10304648827561329,0.07769344931457434,5,25
2021-03-11,Consumer,0.08264928571428572,0.14574969769119772,0.10304648827561329,5,23
2021-03-12,Consumer,0.15863714285714287,0.12996629292929296,0.14574969769119772,5,18
2021-03-15,Consumer,0.19557539682539682,0.1441269278499279,0.12996629292929296,5,35
2021-03-16,Consumer,0.2514185,0.1708559611832612,0.1441269278499279,5,22
2021-03-17,Consumer,0.09070249999999999,0.1557965650793651,0.1708559611832612,5,17
2021-03-18,Consumer,0.27285666666666664,0.19383804126984128,0.1557965650793651,5,20
2021-03-19,Consumer,0.05773238095238096,0.17365708888888892,0.19383804126984128,5,25
2021-03-22,Consumer,0.122668,0.15907560952380956,0.17365708888888892,5,17
2021-03-23,Consumer,0.31159,0.17110990952380953,0.15907560952380956,3,10
2021-03-24,Consumer,0.2022564393939394,0.19342069740259743,0.17110990952380953,4,24
2021-03-25,Consumer,0.15796685714285713,0.1704427354978355,0.19342069740259743,5,32
2021-03-26,Consumer,-0.015209226190476191,0.1558544140692641,0.1704427354978355,4,26
2021-03-29,Consumer,0.2678233116883117,0.1848854764069264,0.1558544140692641,5,31
2021-03-30,Consumer,0.109456,0.14445867640692642,0.1848854764069264,5,15
2021-03-31,Consumer,0.125685,0.12914438852813856,0.14445867640692642,5,13
2021-04-01,Consumer,0.005243333333333336,0.09859968376623378,0.12914438852813856,5,15
2021-04-05,Consumer,0.24431166666666665,0.15050386233766236,0.09859968376623378,5,27
2021-04-06,Consumer,0.22874305555555555,0.14268781111111112,0.15050386233766236,4,23
2021-04-07,Consumer,-0.021450666666666666,0.11650647777777778,0.14268781111111112,5,12
2021-04-08,Consumer,0.2991412857142858,0.15119773492063496,0.11650647777777778,5,22
2021-04-09,Consumer,0.18512142857142855,0.187173353968254,0.15119773492063496,4,14
2021-04-12,Consumer,0.19923095238095237,0.17815721111111113,0.187173353968254,5,22
2021-04-13,Consumer,0.14032833333333333,0.1604742666666667,0.17815721111111113,5,16
2021-04-14,Consumer,0.0038541666666666724,0.16553523333333336,0.1604742666666667,5,21
2021-04-15,Consumer,-0.03256071428571429,0.09919483333333334,0.16553523333333336,4,17
2021-04-16,Consumer,0.194296875,0.10102992261904764,0.09919483333333334,4,20
2021-04-19,Consumer,0.0818633660130719,0.07755640534547155,0.10102992261904764,5,40
2021-04-20,Consumer,0.04360801587301588,0.05821234185340805,0.07755640534547155,5,26
2021-04-21,Consumer,0.12116333333333333,0.08167417518674139,0.05821234185340805,5,11
2021-04-22,Consumer,0.23932291666666666,0.1360509013772176,0.08167417518674139,4,15
2021-04-23,Consumer,0.11434333333333332,0.12006019304388424,0.1360509013772176,5,22
2021-04-26,Consumer,0.1863713725490196,0.14096179435107378,0.12006019304388424,5,31
2021-04-27,Consumer,0.07493999999999999,0.14722819117647062,0.14096179435107378,4,22
2021-04-28,Consumer,0.16453299999999998,0.15590212450980395,0.14722819117647062,5,18
2021-04-29,Consumer,0.11973208333333335,0.13198395784313727,0.15590212450980395,4,13
2021-04-30,Consumer,0.11075833333333333,0.13126695784313727,0.13198395784313727,4,23
2021-05-03,Consumer,0.07383199999999998,0.10875908333333335,0.13126695784313727,5,19
2021-05-04,Consumer,0.15557729166666667,0.12488654166666668,0.10875908333333335,4,18
2021-05-05,Consumer,0.09987222222222221,0.11195438611111112,0.12488654166666668,3,18
2021-05-06,Consumer,0.10545833333333335,0.10909963611111113,0.11195438611111112,5,20
2021-05-07,Consumer,-0.08377,0.07019396944444446,0.10909963611111113,3,9
